SrNo,Health Facility Name,pincode,latitude,longitude,altitude,Facility Type,State_Name,District_Name,Taluka_Name,Unnamed: 10
147421,Babu Khinda,768212,21.73993,83.99381,0,SubCentre,Odisha,Sambalpur,Katarbaga P.S.,
147520,Jiral SC,759023,20.85957,85.67385,0,SubCentre,Odisha,Dhenkanal,Bhuban ,
147521,Namanguda SC,761201,18.87956,84.10702,0,SubCentre,Odisha,Gajapati,Serango,
147550,Manduka SC,754205,20.63539,86.23297,0,SubCentre,Odisha,Jajapur  ,Badachana P.S. (P),
147556,SC Udulibeda,764044,18.56,82.25,0,SubCentre,Odisha,Malkangiri  ,Mathili ,
147568,SURANGI SC,761037,19.16551,84.52575,0,SubCentre,Odisha,Ganjam,JARADA ,
147570,MACHHAKUTA SC,759124,21.07954,84.83316,0,SubCentre,Odisha,Anugul  ,Jarapada ,
147589,Dasrathpur SC,755006,20.83185,86.44926,0,SubCentre,Odisha,Jajapur  ,Mangalpur P.S. ,
147641,SARDHAPALI,768037,20.96221,83.35702,0,SubCentre,Odisha,Bargarh,Melchhamunda,
147662,Gopapur,754034,20.41349,85.29152,0,SubCentre,Odisha,Cuttack,Badamba ,
147745,JARPADA SC,759127,20.88465,84.88882,0,SubCentre,Odisha,Anugul  ,Jarapada ,
147770,Dhekunkupa SC,766102,20.22694,83.53785,0,SubCentre,Odisha,Kalahandi,Madanpur Rampur ,
147787,Sansarpalli,764027,18.92569,83.27313,0,SubCentre,Odisha,Koraput,Bandhugaon ,
147795,SC DESIL,767066,20.2814,83.17717,0,SubCentre,Odisha,Balangir,Titlagarh ,
147796,Katingia-I,762021,20.02642,83.95356,0,SubCentre,Odisha,Kandhamal,Daringbadi,
147799,Rampur,770015,22.37393,84.04909,0,SubCentre,Odisha,Sundargarh,Kinjirkela P.S.,
147828,KALAMPUR,766013,19.61259,82.89073,0,Community Health Center,Odisha,Kalahandi,Jayapatna ,
147845,BANARPAL,759128,20.84026,85.21585,0,Community Health Center,Odisha,Anugul  ,Banarpal ,
147887,Jakeda SC,752083,20.20722,84.88907,0,SubCentre,Odisha,Nayagarh  ,Nuagaon ,
147912,Pairaju,762002,20.43198,83.89851,0,SubCentre,Odisha,Kandhamal,Phiringia  ,
147918,KANIMAHULI SC,757084,21.99856,86.84589,0,SubCentre,Odisha,Mayurbhanj,Suliapada P.S.,
147938,Bentapada,754029,20.479,85.65202,0,SubCentre,Odisha,Cuttack,Athagad  ,
147949,SC Gagua,754211,20.5638,86.50409,0,SubCentre,Odisha,Kendrapara ,Kendrapara (Urban),
147979,BIJAYA DHANURJAYAPUR SC,761120,19.90609,84.70534,0,SubCentre,Odisha,Ganjam,JAGANNATH PRASAD ,
147996,BHUNDIMUHAN,767048,20.74129,83.26273,0,Primary Health Centre,Odisha,Balangir,Balangir ,
148003,KULADAHANI,757022,21.965016,86.970214,0,Primary Health Centre,Odisha,Mayurbhanj,Suliapada P.S.,
148048,Kundhei SC,758072,21.56082,85.58796,0,SubCentre,Odisha,Kendujhar,Nayakote P.S.,
148098,SC Garam,754139,20.28757,86.32943,0,SubCentre,Odisha,Jagatsinghapur ,Tirtol P.S. ,
148101,Adamburu,754023,20.57963,85.99132,0,SubCentre,Odisha,Cuttack,Tangi ,
148114,SC Bodni,764076,19.58218,82.42855,0,SubCentre,Odisha,Nabarangapur ,Jharigan  ,
148129,MAHULAPADA,770044,21.62726,85.11928,0,Primary Health Centre,Odisha,Sundargarh,Lahunipara P.S.,
148144,SC-Derigaon,765022,19.2569,83.75292,0,SubCentre,Odisha,Rayagada  ,Padmapur ,
148193,Darudhipa SC,752077,20.29379,85.22684,0,SubCentre,Odisha,Nayagarh  ,Fategarh ,
148198,UMARKOTE,764073,19.6578,82.21765,0,Community Health Center,Odisha,Nabarangapur ,Umarkote ,
148231,Pattamundai MC,754215,20.580006,86.560484,0,SubCentre,Odisha,Kendrapara ,Pattamundai ,
148233,Budaguda,762103,20.00979,83.94129,0,SubCentre,Odisha,Kandhamal,Daringbadi,
148234,SC-Tikiri,765015,19.17927,83.09708,0,SubCentre,Odisha,Rayagada  ,Kashipur ,
148254,Kulintira,752134,20.262126,85.924264,0,SubCentre,Odisha,Khordha ,Balipatna ,
148330,Haldi,764074,19.96231,82.22671,0,SubCentre,Odisha,Nabarangapur ,Raighar ,
148337,Bishnupur SC,756112,21.00458,86.37106,0,SubCentre,Odisha,Bhadrak,Bhandari Pokhari P.S. ,
148351,SC-Sirijholi,765022,19.09693,83.78184,0,SubCentre,Odisha,Rayagada  ,Gunupur ,
148395,RUNGAON,770016,22.27036,84.24178,0,Primary Health Centre,Odisha,Sundargarh,Baragaon P.S.,
148411,SC Banuaguda,764076,19.67859,82.3711,0,SubCentre,Odisha,Nabarangapur ,Jharigan  ,
148434,BANTALA,754024,20.65443,86.075,0,Primary Health Centre,Odisha,Jajapur  ,Badachana P.S. (P),
148440,Khaliapali SC,760020,20.6623,83.75226,0,SubCentre,Odisha,Baudh,Manamunda ,
148459,LAMTAPUT,,18.55053,82.48182,0,Community Health Center,Odisha,Koraput,Machh kund ,
148474,SC JATAGARH,766106,20.64281,82.64007,0,SubCentre,Odisha,Nuapada  ,Komana ,
148500,Giranga,754213,20.42013,86.51976,0,SubCentre,Odisha,Kendrapara ,Marsaghai ,
148504,Dhoben SC,766001,20.04649,83.24672,0,SubCentre,Odisha,Kalahandi,Narala ,
148516,Govt. Hospital Gambhari,767026,20.72013,82.93868,0,Others,Odisha,Balangir,Khaprakhol ,
148574,GH TUSURA,767030,20.48539,83.4884,0,Others,Odisha,Balangir,Tushura ,
148626,BABANPUR SC,761111,19.62371,84.68545,0,SubCentre,Odisha,Ganjam,ASIKA ,
148640,Bandhakana SC,766013,19.52647,82.88052,0,SubCentre,Odisha,Kalahandi,Jayapatna ,
148654,Toda,770042,21.97721,85.18299,0,SubCentre,Odisha,Sundargarh,Koida P.S.,
148670,PALLUR SC,761027,19.45584,85.14357,0,SubCentre,Odisha,Ganjam,RAMBHA ,
148671,Jaldihi,768222,21.72967,84.51318,0,SubCentre,Odisha,Sambalpur,Kochinda P.S.,
148712,SC KUARGAON,767032,20.40889,83.36564,0,SubCentre,Odisha,Balangir,Saintala ,
148713,Iswarpur SC,756042,21.34673,86.72351,0,SubCentre,Odisha,Baleshwar,Oupada P.S. ,
148723,Tulasipur SC,752069,20.14404,85.07807,0,SubCentre,Odisha,Nayagarh  ,Nayagarh Sadar ,
148724,Malda,764063,19.13694,82.53099,0,SubCentre,Odisha,Koraput,Boriguma ,
148732,KUMBHIRDA SC,757039,21.91599,85.81196,0,SubCentre,Odisha,Mayurbhanj,Raruan P.S.,
148764,Damarpur SC,754217,20.594,86.64742,0,SubCentre,Odisha,Kendrapara ,Pattamundai ,
148766,Goberghati SC,755026,20.96798,85.99193,0,SubCentre,Odisha,Jajapur  ,Sukinda ,
148784,Mathura SC,762024,20.74916,84.34878,0,SubCentre,Odisha,Baudh,Puruna Katak ,
148874,Arakhapur SC,754296,20.6525,86.16211,0,SubCentre,Odisha,Jajapur  ,Badachana P.S. (P),
148903,BATDUMA SC,757048,22.16279,86.29008,0,SubCentre,Odisha,Mayurbhanj,Rairangpur P.S.,
149006,SC Chatua,754141,20.26788,86.50234,0,SubCentre,Odisha,Jagatsinghapur ,Ersama P.S. ,
149015,Pratap Sasana,752103,20.2028,85.865962,0,SubCentre,Odisha,Khordha ,Balianta ,
149046,KOMANDA PHC,752090,19.98906,84.92663,0,Primary Health Centre,Odisha,Nayagarh  ,Odagaon ,
149049,Irda SC,756080,21.64682,87.12868,0,SubCentre,Odisha,Baleshwar,Basta P.S. ,
149078,Kundar,,19.06702,83.17594,0,SubCentre,Odisha,Koraput,Lakshmipur,
149111,Anijo SC,756115,21.17408,86.42584,0,SubCentre,Odisha,Bhadrak,Bhadrak Rural P.S. ,
149126,Farang SC,766029,19.94109,82.89359,0,SubCentre,Odisha,Kalahandi,Golamunda ,
149160,Ichinda SC,758047,21.9605,85.6388,0,SubCentre,Odisha,Kendujhar,Champua P.S.,
149178,DARLIMUNDA,766105,20.83577,82.63231,0,Primary Health Centre,Odisha,Nuapada  ,Nuapada,
149205,SC-Bhamini,765029,19.17953,83.79778,0,SubCentre,Odisha,Rayagada  ,Gunupur ,
149218,BASANTPUR SC,757032,22.11141,86.50164,0,SubCentre,Odisha,Mayurbhanj,Bangiriposi P.S.,
149235,Mandel SC,766100,20.06476,83.36922,0,SubCentre,Odisha,Kalahandi,Narala ,
149252,Parjanpur SC,,0,0,0,SubCentre,Odisha,Kendujhar,Kendujhar Sadar P.S.,
149279,SC  Babupali,767022,20.90751,83.46194,0,SubCentre,Odisha,Balangir,Loisinga ,
149281,BUDHAMBA SC,761105,19.63288,84.8654,0,SubCentre,Odisha,Ganjam,KABISURYANAGAR ,
149324,Kulabira,770012,22.08596,83.82461,0,SubCentre,Odisha,Sundargarh,Lephripara P.S.,
149375,PADAMPUR,754200,20.4957,85.98151,0,Primary Health Centre,Odisha,Cuttack,Jagatpur  ,
149377,Madhab,754010,20.09332,86.10665,0,SubCentre,Odisha,Cuttack,Niali  ,
149385,Bishnupur,754030,20.43138,85.51156,0,SubCentre,Odisha,Cuttack,Tigiria ,
149472,ANGAPADA,759126,20.92991,84.56333,0,Primary Health Centre,Odisha,Anugul  ,Handapa ,
149484,Badpodaguda SC,766028,19.611,82.61781,0,SubCentre,Odisha,Kalahandi,Kokasara ,
149490,Talamunda SC,761212,18.89455,84.28579,0,SubCentre,Odisha,Gajapati,Garabandha,
149496,Kasanta SC,754215,20.54962,86.7079,0,SubCentre,Odisha,Kendrapara ,Pattamundai ,
149518,TINGIRIA SC,757091,21.98692,85.99715,0,SubCentre,Odisha,Mayurbhanj,Raruan P.S.,
149541,Nuapada SC,752093,20.40048,84.97686,0,SubCentre,Odisha,Nayagarh  ,Gania ,
149558,SC-Chatikona,765019,19.48458,83.45987,0,SubCentre,Odisha,Rayagada  ,Bishamakatak,
149588,SC Mandasahi HQ,754112,20.27798,86.11296,0,SubCentre,Odisha,Jagatsinghapur ,Jagatsinghapur P.S.,
149666,KENDUPADA,759014,20.80075,85.69554,0,Primary Health Centre,Odisha,Dhenkanal,Gandia ,
149670,Narasinghpur SC,752026,20.04626,85.38711,0,SubCentre,Odisha,Nayagarh  ,Ranapur ,
149691,BIJAYANAGAR,754224,20.44012,86.61366,0,Primary Health Centre,Odisha,Kendrapara ,Mahakalapada ,
149695,Krushnapur PHC,758019,21.2501,85.48212,0,Primary Health Centre,Odisha,Kendujhar,Telkoi P.S.,
149730,SUBDEGA,770014,22.28766,84.10127,0,Community Health Center,Odisha,Sundargarh,Sundargarh Town P.S.,
149750,SC MV 29,764047,17.94,81.59,0,SubCentre,Odisha,Malkangiri  ,Kalimela ,
149763,TELIPALI,770011,22.02088,83.97637,0,Primary Health Centre,Odisha,Sundargarh,Tangarapali P.S.,
149765,Arabaka,762010,20.28475,84.31937,0,SubCentre,Odisha,Kandhamal,Chakapada ,
149778,Kalana SC,755008,20.81423,86.12295,0,SubCentre,Odisha,Jajapur  ,Kuakhia P.S.  (New),
149792,SC Telnadigam,764076,19.79285,82.29467,0,SubCentre,Odisha,Nabarangapur ,Jharigan  ,
149890,SC Jabaguda,764072,19.2454,82.31862,0,SubCentre,Odisha,Nabarangapur ,Kosagumuda ,
149901,NETTANGA SC,761124,19.85967,84.60859,0,SubCentre,Odisha,Ganjam,BHANJANAGAR ,
149905,GENDAGADIA SC,707040,21.46955,86.49936,0,SubCentre,Odisha,Mayurbhanj,Kaptipada P.S.,
149966,Gediapalli,752066,20.251964,85.419605,0,SubCentre,Odisha,Khordha ,Bolagad ,
149981,PABITRAPUR SC,759119,21.43188,85.06005,0,SubCentre,Odisha,Anugul  ,Palalahada ,
150024,BACHHURIPADA,757052,21.63278,86.97558,0,SubCentre,Odisha,Mayurbhanj,Baisinga P.S.,
150061,Gopalpur,753011,20.43965,85.88362,0,SubCentre,Odisha,Cuttack,Cuttack (M.Corp.) P.S,
150066,Risigaon SC,766001,19.91005,83.13195,0,SubCentre,Odisha,Kalahandi,Sadar ,
150113,Pipilia SC,758029,21.56742,85.76047,0,SubCentre,Odisha,Kendujhar,Ghatgaon P.S.,
150149,Gumma SC,761207,18.98545,84.02564,0,SubCentre,Odisha,Gajapati,Serango,
150151,SATKOSIA,757038,21.36029,86.14926,0,Primary Health Centre,Odisha,Mayurbhanj,Thakurmunda P.S.,
150178,Lakragara,770016,22.3081,84.24666,0,SubCentre,Odisha,Sundargarh,Baragaon P.S.,
150206,Karamdihi,770002,22.14246,84.10474,0,SubCentre,Odisha,Sundargarh,Sundargarh Town P.S.,
150238,SC Pusuguda,,17.98,81.54,0,SubCentre,Odisha,Malkangiri  ,Motu ,
150286,MANITARA SC,761118,19.90343,84.79089,0,SubCentre,Odisha,Ganjam,BUGUDA ,
150336,Kokalaba,754032,20.47078,85.03765,0,SubCentre,Odisha,Cuttack,Narasinghpur ,
150387,Sasahandi,764056,19.10821,82.46852,0,SubCentre,Odisha,Koraput,Boriguma ,
150431,SC SAINTALA,767032,20.45097,83.35157,0,SubCentre,Odisha,Balangir,Saintala ,
150438,Mukundapur Patna SC,758027,21.40383,85.87772,0,SubCentre,Odisha,Kendujhar,Ghatgaon P.S.,
150466,SC RENGALI,767022,20.79385,83.2713,0,SubCentre,Odisha,Balangir,Balangir ,
150472,SC-Bada Bamuniguda,765016,19.55566,83.30385,0,SubCentre,Odisha,Rayagada  ,Kalyanasingpur ,
150481,Routbahal,768227,21.86295,84.37447,0,SubCentre,Odisha,Sambalpur,Kochinda P.S.,
150491,Turei,768228,21.84811,84.48901,0,SubCentre,Odisha,Sambalpur,Govindpur P.S.,
150493,Balaramprasad SC,752085,20.3812,85.09898,0,SubCentre,Odisha,Nayagarh  ,Khandapada ,
150501,Nakhara,751002,20.203731,85.846029,0,SubCentre,Odisha,Khordha ,Bhubaneswar (M.Corp.) P.S.,
150510,Sasanga,754034,20.37729,85.27622,0,SubCentre,Odisha,Cuttack,Badamba ,
150558,Sidho,754221,20.53131,86.1257,0,SubCentre,Odisha,Cuttack,Jagatpur  ,
150559,Baunsuli SC,758032,21.74317,85.71729,0,SubCentre,Odisha,Kendujhar,Patana P.S.,
150597,SC Santoshpur,764061,19.36084,82.27456,0,SubCentre,Odisha,Nabarangapur ,Kosagumuda ,
150629,LOBA,761016,19.00976,84.28673,0,Primary Health Centre,Odisha,Gajapati,Ramagiri,
150638,Sikulipadar SC,761015,19.39758,84.3438,0,SubCentre,Odisha,Gajapati,Mohana,
150640,Siribeda,764043,18.84284,82.18561,0,SubCentre,Odisha,Koraput,Boipariguda ,
150642,RAMACHNDRAPUR SC,761010,19.52096,84.71152,0,SubCentre,Odisha,Ganjam,SERAGAD ,
150688,Pottangi,764039,18.56136,82.976,0,SubCentre,Odisha,Koraput,Pottangi ,
150702,SC Bodal,754113,20.0745,86.19049,0,SubCentre,Odisha,Jagatsinghapur ,Naugaon P.S.,
150704,BADBANTHA SC,757048,22.26814,86.36092,0,SubCentre,Odisha,Mayurbhanj,Rairangpur P.S.,
150707,Sialijoda SC,,0,0,0,SubCentre,Odisha,Kendujhar,Joda P.S.,
150733,SINDHEKELA,767035,20.22743,82.93592,0,Community Health Center,Odisha,Balangir,Bangomunda ,
150737,Tababirikala SC,758018,21.57941,85.32819,0,SubCentre,Odisha,Kendujhar,Nayakote P.S.,
150760,Chahagaon SC,766011,20.11176,83.081,0,SubCentre,Odisha,Kalahandi,Sadar ,
150798,Maninathpur SC,,20.8598,86.34768,0,SubCentre,Odisha,Bhadrak,Bhandari Pokhari P.S. ,
150840,Podamarai,754206,20.56375,86.24688,0,SubCentre,Odisha,Cuttack,Mahanga ,
150865,Gudhiali,770044,21.87445,84.9283,0,SubCentre,Odisha,Sundargarh,Lahunipara P.S.,
150878,Indupur,754212,20.61638,86.40202,0,SubCentre,Odisha,Kendrapara ,Kendrapara (Urban),
150883,Saruabil SC,755028,21.05534,85.81574,0,SubCentre,Odisha,Jajapur  ,Sukinda ,
150891,BAUNSUNI,762015,20.81376,84.07411,0,Community Health Center,Odisha,Baudh,Baunsuni ,
150976,SC-Sagada,765022,19.0737,84.00935,0,SubCentre,Odisha,Rayagada  ,Gunupur ,
150988,BANJIPALI,768052,21.63966,83.51447,0,SubCentre,Odisha,Bargarh,Ambabhona,
150989,Serengo SC,761207,19.00901,84.04529,0,SubCentre,Odisha,Gajapati,Serango,
150991,Tainsar,770037,22.08972,84.84252,0,SubCentre,Odisha,Sundargarh,Lathikata P.S.,
151028,DERA SC,759103,20.95126,85.14278,0,SubCentre,Odisha,Anugul  ,Talcher Sadar ,
151053,KISANTANDI SC,757023,21.86134,86.90611,0,SubCentre,Odisha,Mayurbhanj,Muruda P.S.,
151073,SC Lathor,767038,20.63522,82.77473,0,SubCentre,Odisha,Balangir,Khaprakhol ,
151083,SC Bada-amada,764061,19.20811,82.21362,0,SubCentre,Odisha,Nabarangapur ,Kosagumuda ,
151084,Goudgop,754207,20.53696,86.24558,0,SubCentre,Odisha,Cuttack,Mahanga ,
151124,BINJHUA SC,757046,22.41224,86.09576,0,SubCentre,Odisha,Mayurbhanj,Bahalda P.S.,
151125,RAIKALA SC,757035,22.02141,85.69999,0,SubCentre,Odisha,Mayurbhanj,Raruan P.S.,
151126,SOMA SC,761018,19.57239,84.932,0,SubCentre,Odisha,Ganjam,PURUSOTTAMPUR,
151143,SALACHUA SC,757040,21.45406,86.46351,0,SubCentre,Odisha,Mayurbhanj,Kaptipada P.S.,
151235,Kalapada,754112,20.39076,85.97433,0,SubCentre,Odisha,Cuttack,Cuttack (M.Corp.) P.S,
151297,BARGAOAN,770016,22.16197,84.30333,0,Community Health Center,Odisha,Sundargarh,Baragaon P.S.,
151303,Subhadrapur,753011,20.44422,85.87518,0,SubCentre,Odisha,Cuttack,Cuttack (M.Corp.) P.S,
151308,SC MV 66,764047,17.96,81.63,0,SubCentre,Odisha,Malkangiri  ,Kalimela ,
151315,Rameswar,754201,20.53741,86.05789,0,SubCentre,Odisha,Cuttack,Jagatpur  ,
151318,BAGHUASOLE SC,757014,22.08789,86.79633,0,SubCentre,Odisha,Mayurbhanj,Koliana P.S.,
151340,Souri,754200,20.50369,86.06232,0,SubCentre,Odisha,Cuttack,Jagatpur  ,
151376,SARANKUL CHC,752080,20.02694,85.08462,0,Community Health Center,Odisha,Nayagarh  ,Odagaon ,
151399,SAHASPUR,768113,21.34095,83.96091,0,SubCentre,Odisha,Sambalpur,Dhama P.S.,
151428,Charinangal SC,754292,20.61965,86.27025,0,SubCentre,Odisha,Jajapur  ,Badachana P.S. (P),
151523,Khudiamajhisahi SC,756033,21.90453,87.21868,0,SubCentre,Odisha,Baleshwar,Jaleswar P.S. ,
151532,KAKHARUSOLE SC,757105,22.13615,86.74768,0,SubCentre,Odisha,Mayurbhanj,Koliana P.S.,
151573,SC Pandua,754140,20.24912,86.41069,0,SubCentre,Odisha,Jagatsinghapur ,Paradip P.S. ,
151578,S.VILLA,757029,21.89887,86.75808,0,SubCentre,Odisha,Mayurbhanj,Baripada Town P.S.,
151582,RAJSUNAKHALA CHC,752065,20.16663,85.33291,0,Community Health Center,Odisha,Nayagarh  ,Ranapur ,
151600,SC Siadimala,,0,0,0,SubCentre,Odisha,Malkangiri  ,Malkangiri ,
151603,Achyutpur SC,754220,20.72442,86.69043,0,SubCentre,Odisha,Kendrapara ,Rajkanika ,
151658,Dhusuri Area Hospital,,20.88773,86.55646,0,Others,Odisha,Bhadrak,Dhamanagar P.S.,
151668,SC Bania,764078,19.26323,82.67881,0,SubCentre,Odisha,Nabarangapur ,Nabarangapur,
151694,TARAMARA SC,757038,21.46244,86.15381,0,SubCentre,Odisha,Mayurbhanj,Thakurmunda P.S.,
151708,Samia SC,754082,20.70288,85.97787,0,SubCentre,Odisha,Jajapur  ,Badachana P.S. (P),
151780,Mayabahal,,22.31701,84.04576,0,SubCentre,Odisha,Sundargarh,Sundargarh Town P.S.,
151795,KASIPALI SC,768030,21.42916,83.39337,0,SubCentre,Odisha,Bargarh,Bhatli,
151834,KHEMESIRA SC,768029,21.16108,83.5975,0,SubCentre,Odisha,Bargarh,Barapali,
151858,KOLASINGH,755044,20.71764,86.04477,0,Primary Health Centre,Odisha,Jajapur  ,Badachana P.S. (P),
151914,Naami SC,756121,21.03037,86.31547,0,SubCentre,Odisha,Bhadrak,Bhandari Pokhari P.S. ,
151920,Jeerango SC,761212,18.96447,84.22646,0,SubCentre,Odisha,Gajapati,Garabandha,
151952,KALAMGADIA,707079,21.35416,86.38086,0,Primary Health Centre,Odisha,Mayurbhanj,Kaptipada P.S.,
151994,SC KUMBHARI,767032,20.44658,83.28385,0,SubCentre,Odisha,Balangir,Saintala ,
152068,JAIPATNA,766018,19.46859,82.81027,0,Community Health Center,Odisha,Kalahandi,Jayapatna ,
152072,AMBADALI SC,757075,21.76223,86.69197,0,SubCentre,Odisha,Mayurbhanj,Barsahi P.S.,
152074,CHHACHINAPADA,757025,21.7296,86.88507,0,SubCentre,Odisha,Mayurbhanj,Baisinga P.S.,
152137,SC Patapur,754141,20.28331,86.50891,0,SubCentre,Odisha,Jagatsinghapur ,Paradip P.S. ,
152149,BHUBAN,759017,20.88373,85.82959,0,Community Health Center,Odisha,Dhenkanal,Bhuban ,
152183,SC K.Simla,764061,19.34517,82.20405,0,SubCentre,Odisha,Nabarangapur ,Kosagumuda ,
152198,Nadiali SC,759027,20.58202,85.65348,0,SubCentre,Odisha,Dhenkanal,Dhenkanal Sadar ,
152214,Hatigarh Main SC,756033,21.86957,87.22765,0,SubCentre,Odisha,Baleshwar,Jaleswar P.S. ,
152229,SC Eradanga,754104,20.29742,86.24792,0,SubCentre,Odisha,Jagatsinghapur ,Jagatsinghapur P.S.,
152340,Benapanjari,752054,20.107541,85.661114,0,SubCentre,Odisha,Khordha ,Jatani ,
152406,SC-Chakunda,765029,19.2075,83.68523,0,SubCentre,Odisha,Rayagada  ,Gunupur ,
152413,Nuapara,764074,19.8616,82.0813,0,SubCentre,Odisha,Nabarangapur ,Raighar ,
152425,Naskarpur SC,756037,21.63087,87.43958,0,SubCentre,Odisha,Baleshwar,Kamarda P.S. (New),
152458,BARADI SC,761109,19.67288,84.3626,0,SubCentre,Odisha,Ganjam,BADAGADA ,
152461,BHUKTA,768045,21.58957,83.42518,0,SubCentre,Odisha,Bargarh,Ambabhona,
152476,THENGA TUMBA PALLI SC,761111,19.61025,84.636,0,SubCentre,Odisha,Ganjam,ASIKA ,
152512,Belgaon SC,766100,20.09527,83.5061,0,SubCentre,Odisha,Kalahandi,Madanpur Rampur ,
152521,Sasang SC,758047,22.01073,85.66623,0,SubCentre,Odisha,Kendujhar,Champua P.S.,
152527,Barunadiha SC,754220,20.70819,86.67581,0,SubCentre,Odisha,Kendrapara ,Rajkanika ,
152534,Brahamanikhola SC,754227,20.61661,86.80108,0,SubCentre,Odisha,Kendrapara ,Rajnagar,
152552,NUAGADIASAHI,752077,20.31268,85.22633,0,Community Health Center,Odisha,Nayagarh  ,Khandapada ,
152565,CHUDAGAPUR,761017,19.35499,84.15027,0,Primary Health Centre,Odisha,Gajapati,Mohana,
152587,SUNDERPUR,761045,19.39647,84.91872,0,Primary Health Centre,Odisha,Ganjam,CHHATRAPUR ,
152603,Tartua,756042,21.331888,86.707789,0,SubCentre,Odisha,Baleshwar,Oupada P.S. ,
152643,Baiganbadia SC,756079,21.70892,87.30089,0,SubCentre,Odisha,Baleshwar,Jaleswar P.S. ,
152674,SC Katara,754137,20.22765,86.27573,0,SubCentre,Odisha,Jagatsinghapur ,Tirtol P.S. ,
152709,PANDRA SC,757031,22.21451,86.6819,0,SubCentre,Odisha,Mayurbhanj,Jharpokharia P.S.,
152723,SANGAN SC,757036,21.86149,86.06477,0,SubCentre,Odisha,Mayurbhanj,Karanjia P.S.,
152726,BHETANAI,761116,19.68297,84.69086,0,Primary Health Centre,Odisha,Ganjam,ASIKA ,
152727,SC KANUT,767026,20.54361,82.94362,0,SubCentre,Odisha,Balangir,Khaprakhol ,
152751,BHALIDAL SC,757038,21.39053,86.22698,0,SubCentre,Odisha,Mayurbhanj,Thakurmunda P.S.,
152765,ADAPAL SC,757087,21.61656,86.57459,0,SubCentre,Odisha,Mayurbhanj,Udala P.S.,
152785,Rajpur SC,766031,20.35581,83.47535,0,SubCentre,Odisha,Kalahandi,Madanpur Rampur ,
152793,AMBSIKIDA SC,757049,21.91415,86.67337,0,SubCentre,Odisha,Mayurbhanj,Baripada Sadar P.S.,
152797,Manatri SC,756045,21.32441,86.69015,0,SubCentre,Odisha,Baleshwar,Soro P.S.,
152854,GOPALPRASAD,759103,20.97134,85.0351,0,Primary Health Centre,Odisha,Anugul  ,Talcher Sadar ,
152858,SC Rahana,754110,20.08205,86.33819,0,SubCentre,Odisha,Jagatsinghapur ,Balikuda P.S. ,
152879,KOHI SC,757023,21.92671,86.92027,0,SubCentre,Odisha,Mayurbhanj,Muruda P.S.,
152896,SANTRABANDHA SC,759130,21.07953,84.94786,0,SubCentre,Odisha,Anugul  ,Jarapada ,
152919,GHESS,768034,21.18787,83.28323,0,Primary Health Centre,Odisha,Bargarh,Melchhamunda,
152936,SC Tatun,754215,20.53341,86.60833,0,SubCentre,Odisha,Kendrapara ,Pattamundai ,
152942,BADA KHARIDA SC,761041,19.54977,84.83516,0,SubCentre,Odisha,Ganjam,PURUSOTTAMPUR,
152975,Kinaloi,768214,21.6961,84.1698,0,SubCentre,Odisha,Sambalpur,Katarbaga P.S.,
152995,Karagola SC,759028,21.08451,85.61573,0,SubCentre,Odisha,Dhenkanal,Kankadahad ,
153029,Balibandha SC,758031,21.6328,85.83979,0,SubCentre,Odisha,Kendujhar,Patana P.S.,
153056,SC Taladanda,754141,20.30974,86.47757,0,SubCentre,Odisha,Jagatsinghapur ,Paradip P.S. ,
153087,Palasa SC,,0,0,0,SubCentre,Odisha,Kendujhar,Joda P.S.,
153095,Ghasiput,754008,20.41614,85.62074,0,SubCentre,Odisha,Cuttack,Banki  ,
153096,MATHURA SC,761105,19.65805,84.83338,0,SubCentre,Odisha,Ganjam,POLASARA ,
153128,Chhayalsingh SC,756115,21.10894,86.38196,0,SubCentre,Odisha,Bhadrak,Bhadrak Rural P.S. ,
153146,Hamirpur,770002,22.21747,84.12389,0,SubCentre,Odisha,Sundargarh,Sundargarh Town P.S.,
153191,BAHUAN,755009,20.7994,86.26673,0,Primary Health Centre,Odisha,Jajapur  ,Jajpur Sadar P.S. (P) (New),
153208,KAKHARA,756037,21.77308,87.36584,0,Primary Health Centre,Odisha,Baleshwar,Kamarda P.S. (New),
153215,SC NAREN,767033,20.2412,83.10045,0,SubCentre,Odisha,Balangir,Titlagarh ,
153233,Adri SC,766026,19.37101,82.92807,0,SubCentre,Odisha,Kalahandi,Thuamul Rampur ,
153236,SC Nagaon,767030,20.48938,83.48829,0,SubCentre,Odisha,Balangir,Tushura ,
153237,Hatabharandi,764074,20.01393,81.90783,0,SubCentre,Odisha,Nabarangapur ,Raighar ,
153246,KHANTA SC,757019,22.24616,86.24216,0,SubCentre,Odisha,Mayurbhanj,Rairangpur P.S.,
153255,Mangalpur SC,766018,19.42408,82.80127,0,SubCentre,Odisha,Kalahandi,Jayapatna ,
153281,GANGAPUR SC,761105,19.60893,84.78732,0,SubCentre,Odisha,Ganjam,KABISURYANAGAR ,
153318,Bandhabhuin,770051,21.75827,84.81426,0,SubCentre,Odisha,Sundargarh,Banei P.S.,
153322,Barikpur PHC(N),,20.94244,86.31905,0,Primary Health Centre,Odisha,Bhadrak,Bhandari Pokhari P.S. ,
153336,Jujhari,764056,19.15611,82.57877,0,SubCentre,Odisha,Koraput,Boriguma ,
